"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"1708","USA","EMP","MEN","PC_WKGPOP","A",2012,72.25735,""
"1709","USA","EMP","MEN","PC_WKGPOP","A",2013,72.5551,""
"1710","USA","EMP","MEN","PC_WKGPOP","A",2014,73.47576,""
"1711","USA","EMP","MEN","PC_WKGPOP","A",2015,74.18437,""
"1712","USA","EMP","MEN","PC_WKGPOP","A",2016,74.83436,""
"1713","USA","EMP","TOT","PC_WKGPOP","A",1955,61.46822,""
"1714","USA","EMP","TOT","PC_WKGPOP","A",1956,62.4337,""
"1715","USA","EMP","TOT","PC_WKGPOP","A",1957,62.20108,""
"1716","USA","EMP","TOT","PC_WKGPOP","A",1958,60.5542,""
"1717","USA","EMP","TOT","PC_WKGPOP","A",1959,61.39219,""
"1718","USA","EMP","TOT","PC_WKGPOP","A",1960,61.52728,""
"1719","USA","EMP","TOT","PC_WKGPOP","A",1961,60.87849,""
"1720","USA","EMP","TOT","PC_WKGPOP","A",1962,61.47677,""
"1721","USA","EMP","TOT","PC_WKGPOP","A",1963,61.48097,""
"1722","USA","EMP","TOT","PC_WKGPOP","A",1964,61.79631,""
"1723","USA","EMP","TOT","PC_WKGPOP","A",1965,62.41243,""
"1724","USA","EMP","TOT","PC_WKGPOP","A",1966,63.37987,""
"1725","USA","EMP","TOT","PC_WKGPOP","A",1967,63.80169,""
"1726","USA","EMP","TOT","PC_WKGPOP","A",1968,64.08068,""
"1727","USA","EMP","TOT","PC_WKGPOP","A",1969,64.61467,""
"1728","USA","EMP","TOT","PC_WKGPOP","A",1970,63.99263,""
"1729","USA","EMP","TOT","PC_WKGPOP","A",1971,63.17525,""
"1730","USA","EMP","TOT","PC_WKGPOP","A",1972,63.7738,""
"1731","USA","EMP","TOT","PC_WKGPOP","A",1973,64.85249,""
"1732","USA","EMP","TOT","PC_WKGPOP","A",1974,64.99554,""
"1733","USA","EMP","TOT","PC_WKGPOP","A",1975,63.08882,""
"1734","USA","EMP","TOT","PC_WKGPOP","A",1976,64.14752,""
"1735","USA","EMP","TOT","PC_WKGPOP","A",1977,65.39526,""
"1736","USA","EMP","TOT","PC_WKGPOP","A",1978,67.09882,""
"1737","USA","EMP","TOT","PC_WKGPOP","A",1979,67.91239,""
"1738","USA","EMP","TOT","PC_WKGPOP","A",1980,67.18594,""
"1739","USA","EMP","TOT","PC_WKGPOP","A",1981,67.07856,""
"1740","USA","EMP","TOT","PC_WKGPOP","A",1982,65.76852,""
"1741","USA","EMP","TOT","PC_WKGPOP","A",1983,66.00588,""
"1742","USA","EMP","TOT","PC_WKGPOP","A",1984,68.13399,""
"1743","USA","EMP","TOT","PC_WKGPOP","A",1985,69.00044,""
"1744","USA","EMP","TOT","PC_WKGPOP","A",1986,69.68153,""
"1745","USA","EMP","TOT","PC_WKGPOP","A",1987,70.74065,""
"1746","USA","EMP","TOT","PC_WKGPOP","A",1988,71.64634,""
"1747","USA","EMP","TOT","PC_WKGPOP","A",1989,72.4952,""
"1748","USA","EMP","TOT","PC_WKGPOP","A",1990,72.19167,""
"1749","USA","EMP","TOT","PC_WKGPOP","A",1991,70.96761,""
"1750","USA","EMP","TOT","PC_WKGPOP","A",1992,70.80585,""
"1751","USA","EMP","TOT","PC_WKGPOP","A",1993,71.20782,""
"1752","USA","EMP","TOT","PC_WKGPOP","A",1994,72.00175,""
"1753","USA","EMP","TOT","PC_WKGPOP","A",1995,72.5349,""
"1754","USA","EMP","TOT","PC_WKGPOP","A",1996,72.85875,""
"1755","USA","EMP","TOT","PC_WKGPOP","A",1997,73.50204,""
"1756","USA","EMP","TOT","PC_WKGPOP","A",1998,73.84345,""
"1757","USA","EMP","TOT","PC_WKGPOP","A",1999,73.94605,""
"1758","USA","EMP","TOT","PC_WKGPOP","A",2000,74.09456,""
"1759","USA","EMP","TOT","PC_WKGPOP","A",2001,73.13562,""
"1760","USA","EMP","TOT","PC_WKGPOP","A",2002,71.92931,""
"1761","USA","EMP","TOT","PC_WKGPOP","A",2003,71.22334,""
"1762","USA","EMP","TOT","PC_WKGPOP","A",2004,71.22248,""
"1763","USA","EMP","TOT","PC_WKGPOP","A",2005,71.53017,""
"1764","USA","EMP","TOT","PC_WKGPOP","A",2006,71.99708,""
"1765","USA","EMP","TOT","PC_WKGPOP","A",2007,71.78132,""
"1766","USA","EMP","TOT","PC_WKGPOP","A",2008,70.88825,""
"1767","USA","EMP","TOT","PC_WKGPOP","A",2009,67.62595,""
"1768","USA","EMP","TOT","PC_WKGPOP","A",2010,66.68977,""
"1769","USA","EMP","TOT","PC_WKGPOP","A",2011,66.64754,""
"1770","USA","EMP","TOT","PC_WKGPOP","A",2012,67.13661,""
"1771","USA","EMP","TOT","PC_WKGPOP","A",2013,67.35994,""
"1772","USA","EMP","TOT","PC_WKGPOP","A",2014,68.14875,""
"1773","USA","EMP","TOT","PC_WKGPOP","A",2015,68.70962,""
"1774","USA","EMP","TOT","PC_WKGPOP","A",2016,69.35136,""
"1775","USA","EMP","WOMEN","PC_WKGPOP","A",1955,37.40375,""
"1776","USA","EMP","WOMEN","PC_WKGPOP","A",1956,38.72495,""
"1777","USA","EMP","WOMEN","PC_WKGPOP","A",1957,38.94115,""
"1778","USA","EMP","WOMEN","PC_WKGPOP","A",1958,38.32747,""
"1779","USA","EMP","WOMEN","PC_WKGPOP","A",1959,38.88362,""
"1780","USA","EMP","WOMEN","PC_WKGPOP","A",1960,39.49382,""
"1781","USA","EMP","WOMEN","PC_WKGPOP","A",1961,39.40096,""
"1782","USA","EMP","WOMEN","PC_WKGPOP","A",1962,39.97932,""
"1783","USA","EMP","WOMEN","PC_WKGPOP","A",1963,40.35784,""
"1784","USA","EMP","WOMEN","PC_WKGPOP","A",1964,40.84246,""
"1785","USA","EMP","WOMEN","PC_WKGPOP","A",1965,41.78971,""
"1786","USA","EMP","WOMEN","PC_WKGPOP","A",1966,43.31827,""
"1787","USA","EMP","WOMEN","PC_WKGPOP","A",1967,44.15122,""
"1788","USA","EMP","WOMEN","PC_WKGPOP","A",1968,44.91733,""
"1789","USA","EMP","WOMEN","PC_WKGPOP","A",1969,46.15696,""
"1790","USA","EMP","WOMEN","PC_WKGPOP","A",1970,46.33185,""
"1791","USA","EMP","WOMEN","PC_WKGPOP","A",1971,45.90179,""
"1792","USA","EMP","WOMEN","PC_WKGPOP","A",1972,46.75859,""
"1793","USA","EMP","WOMEN","PC_WKGPOP","A",1973,48.12076,""
"1794","USA","EMP","WOMEN","PC_WKGPOP","A",1974,48.95116,""
"1795","USA","EMP","WOMEN","PC_WKGPOP","A",1975,48.39252,""
"1796","USA","EMP","WOMEN","PC_WKGPOP","A",1976,49.87927,""
"1797","USA","EMP","WOMEN","PC_WKGPOP","A",1977,51.40199,""
"1798","USA","EMP","WOMEN","PC_WKGPOP","A",1978,53.67879,""
"1799","USA","EMP","WOMEN","PC_WKGPOP","A",1979,55.05351,""
"1800","USA","EMP","WOMEN","PC_WKGPOP","A",1980,55.41032,""
"1801","USA","EMP","WOMEN","PC_WKGPOP","A",1981,55.86809,""
"1802","USA","EMP","WOMEN","PC_WKGPOP","A",1982,55.60231,""
"1803","USA","EMP","WOMEN","PC_WKGPOP","A",1983,56.16156,""
"1804","USA","EMP","WOMEN","PC_WKGPOP","A",1984,58.05714,""
"1805","USA","EMP","WOMEN","PC_WKGPOP","A",1985,59.28857,""
"1806","USA","EMP","WOMEN","PC_WKGPOP","A",1986,60.45193,""
"1807","USA","EMP","WOMEN","PC_WKGPOP","A",1987,61.90887,""
"1808","USA","EMP","WOMEN","PC_WKGPOP","A",1988,63.00823,""
"1809","USA","EMP","WOMEN","PC_WKGPOP","A",1989,64.07523,""
"1810","USA","EMP","WOMEN","PC_WKGPOP","A",1990,64.04324,""
"1811","USA","EMP","WOMEN","PC_WKGPOP","A",1991,63.32763,""
"1812","USA","EMP","WOMEN","PC_WKGPOP","A",1992,63.55009,""
"1813","USA","EMP","WOMEN","PC_WKGPOP","A",1993,63.99717,""
"1814","USA","EMP","WOMEN","PC_WKGPOP","A",1994,65.21908,""
"1815","USA","EMP","WOMEN","PC_WKGPOP","A",1995,65.77103,""
"1816","USA","EMP","WOMEN","PC_WKGPOP","A",1996,66.28711,""
"1817","USA","EMP","WOMEN","PC_WKGPOP","A",1997,67.13656,""
"1818","USA","EMP","WOMEN","PC_WKGPOP","A",1998,67.4146,""
"1819","USA","EMP","WOMEN","PC_WKGPOP","A",1999,67.64236,""
"1820","USA","EMP","WOMEN","PC_WKGPOP","A",2000,67.78897,""
"1821","USA","EMP","WOMEN","PC_WKGPOP","A",2001,67.09346,""
"1822","USA","EMP","WOMEN","PC_WKGPOP","A",2002,66.08681,""
"1823","USA","EMP","WOMEN","PC_WKGPOP","A",2003,65.68118,""
"1824","USA","EMP","WOMEN","PC_WKGPOP","A",2004,65.38918,""
"1825","USA","EMP","WOMEN","PC_WKGPOP","A",2005,65.61333,""
"1826","USA","EMP","WOMEN","PC_WKGPOP","A",2006,66.05067,""
"1827","USA","EMP","WOMEN","PC_WKGPOP","A",2007,65.92328,""
"1828","USA","EMP","WOMEN","PC_WKGPOP","A",2008,65.49688,""
"1829","USA","EMP","WOMEN","PC_WKGPOP","A",2009,63.40088,""
"1830","USA","EMP","WOMEN","PC_WKGPOP","A",2010,62.4269,""
"1831","USA","EMP","WOMEN","PC_WKGPOP","A",2011,62.01313,""
"1832","USA","EMP","WOMEN","PC_WKGPOP","A",2012,62.19418,""
"1833","USA","EMP","WOMEN","PC_WKGPOP","A",2013,62.34338,""
"1834","USA","EMP","WOMEN","PC_WKGPOP","A",2014,62.9986,""
"1835","USA","EMP","WOMEN","PC_WKGPOP","A",2015,63.42037,""
"1836","USA","EMP","WOMEN","PC_WKGPOP","A",2016,64.04713,""
"1837","CHL","EMP","MEN","PC_WKGPOP","A",2005,71.08291,""
"1838","CHL","EMP","MEN","PC_WKGPOP","A",2006,72.00408,""
"1839","CHL","EMP","MEN","PC_WKGPOP","A",2007,72.34777,""
"1840","CHL","EMP","MEN","PC_WKGPOP","A",2008,72.58144,""
"1841","CHL","EMP","MEN","PC_WKGPOP","A",2009,70.04861,""
"1842","CHL","EMP","MEN","PC_WKGPOP","A",2010,72.05754,""
"1843","CHL","EMP","MEN","PC_WKGPOP","A",2011,73.59953,""
"1844","CHL","EMP","MEN","PC_WKGPOP","A",2012,73.61303,""
"1845","CHL","EMP","MEN","PC_WKGPOP","A",2013,73.759,""
"1846","CHL","EMP","MEN","PC_WKGPOP","A",2014,72.76147,""
"1847","CHL","EMP","MEN","PC_WKGPOP","A",2015,72.99675,""
"1848","CHL","EMP","MEN","PC_WKGPOP","A",2016,72.36863,""
"1849","CHL","EMP","TOT","PC_WKGPOP","A",2005,54.44468,""
"1850","CHL","EMP","TOT","PC_WKGPOP","A",2006,55.5009,""
"1851","CHL","EMP","TOT","PC_WKGPOP","A",2007,56.3303,""
"1852","CHL","EMP","TOT","PC_WKGPOP","A",2008,57.2645,""
"1853","CHL","EMP","TOT","PC_WKGPOP","A",2009,56.06453,""
"1854","CHL","EMP","TOT","PC_WKGPOP","A",2010,59.32086,""
"1855","CHL","EMP","TOT","PC_WKGPOP","A",2011,61.30072,""
"1856","CHL","EMP","TOT","PC_WKGPOP","A",2012,61.83823,""
"1857","CHL","EMP","TOT","PC_WKGPOP","A",2013,62.32574,""
"1858","CHL","EMP","TOT","PC_WKGPOP","A",2014,62.21513,""
"1859","CHL","EMP","TOT","PC_WKGPOP","A",2015,62.44113,""
"1860","CHL","EMP","TOT","PC_WKGPOP","A",2016,62.23901,""
"1861","CHL","EMP","WOMEN","PC_WKGPOP","A",2005,38.03411,""
"1862","CHL","EMP","WOMEN","PC_WKGPOP","A",2006,39.14529,""
"1863","CHL","EMP","WOMEN","PC_WKGPOP","A",2007,40.43544,""
"1864","CHL","EMP","WOMEN","PC_WKGPOP","A",2008,42.06648,""
"1865","CHL","EMP","WOMEN","PC_WKGPOP","A",2009,42.17682,""
"1866","CHL","EMP","WOMEN","PC_WKGPOP","A",2010,46.65386,""
"1867","CHL","EMP","WOMEN","PC_WKGPOP","A",2011,49.1211,""
"1868","CHL","EMP","WOMEN","PC_WKGPOP","A",2012,50.20513,""
"1869","CHL","EMP","WOMEN","PC_WKGPOP","A",2013,50.97045,""
"1870","CHL","EMP","WOMEN","PC_WKGPOP","A",2014,51.6926,""
"1871","CHL","EMP","WOMEN","PC_WKGPOP","A",2015,51.89411,""
"1872","CHL","EMP","WOMEN","PC_WKGPOP","A",2016,52.03296,""
"1873","EST","EMP","MEN","PC_WKGPOP","A",2000,63.375,""
"1874","EST","EMP","MEN","PC_WKGPOP","A",2001,64.2,""
"1875","EST","EMP","MEN","PC_WKGPOP","A",2002,64.625,""
"1876","EST","EMP","MEN","PC_WKGPOP","A",2003,66.25,""
"1877","EST","EMP","MEN","PC_WKGPOP","A",2004,65.675,""
"1878","EST","EMP","MEN","PC_WKGPOP","A",2005,66.725,""
"1879","EST","EMP","MEN","PC_WKGPOP","A",2006,71.4,""
"1880","EST","EMP","MEN","PC_WKGPOP","A",2007,73.475,""
"1881","EST","EMP","MEN","PC_WKGPOP","A",2008,73.725,""
"1882","EST","EMP","MEN","PC_WKGPOP","A",2009,64.35,""
"1883","EST","EMP","MEN","PC_WKGPOP","A",2010,61.7,""
"1884","EST","EMP","MEN","PC_WKGPOP","A",2011,67.775,""
"1885","EST","EMP","MEN","PC_WKGPOP","A",2012,69.675,""
"1886","EST","EMP","MEN","PC_WKGPOP","A",2013,71.35,""
"1887","EST","EMP","MEN","PC_WKGPOP","A",2014,72.95,""
"1888","EST","EMP","MEN","PC_WKGPOP","A",2015,75.325,""
"1889","EST","EMP","MEN","PC_WKGPOP","A",2016,75.675,""
"1890","EST","EMP","TOT","PC_WKGPOP","A",2000,60.275,""
"1891","EST","EMP","TOT","PC_WKGPOP","A",2001,61.075,""
"1892","EST","EMP","TOT","PC_WKGPOP","A",2002,61.325,""
"1893","EST","EMP","TOT","PC_WKGPOP","A",2003,62.95,""
"1894","EST","EMP","TOT","PC_WKGPOP","A",2004,63.15,""
"1895","EST","EMP","TOT","PC_WKGPOP","A",2005,64.825,""
"1896","EST","EMP","TOT","PC_WKGPOP","A",2006,68.425,""
"1897","EST","EMP","TOT","PC_WKGPOP","A",2007,69.725,""
"1898","EST","EMP","TOT","PC_WKGPOP","A",2008,70.075,""
"1899","EST","EMP","TOT","PC_WKGPOP","A",2009,63.775,""
"1900","EST","EMP","TOT","PC_WKGPOP","A",2010,61.25,""
"1901","EST","EMP","TOT","PC_WKGPOP","A",2011,65.3,""
"1902","EST","EMP","TOT","PC_WKGPOP","A",2012,67.15,""
"1903","EST","EMP","TOT","PC_WKGPOP","A",2013,68.475,""
"1904","EST","EMP","TOT","PC_WKGPOP","A",2014,69.575,""
"1905","EST","EMP","TOT","PC_WKGPOP","A",2015,71.875,""
"1906","EST","EMP","TOT","PC_WKGPOP","A",2016,72.1,""
"1907","EST","EMP","WOMEN","PC_WKGPOP","A",2000,57.35,""
"1908","EST","EMP","WOMEN","PC_WKGPOP","A",2001,58.1,""
"1909","EST","EMP","WOMEN","PC_WKGPOP","A",2002,58.275,""
"1910","EST","EMP","WOMEN","PC_WKGPOP","A",2003,59.875,""
"1911","EST","EMP","WOMEN","PC_WKGPOP","A",2004,60.725,""
"1912","EST","EMP","WOMEN","PC_WKGPOP","A",2005,63.1,""
"1913","EST","EMP","WOMEN","PC_WKGPOP","A",2006,65.575,""
"1914","EST","EMP","WOMEN","PC_WKGPOP","A",2007,66.25,""
"1915","EST","EMP","WOMEN","PC_WKGPOP","A",2008,66.6,""
"1916","EST","EMP","WOMEN","PC_WKGPOP","A",2009,63.225,""
"1917","EST","EMP","WOMEN","PC_WKGPOP","A",2010,60.8,""
"1918","EST","EMP","WOMEN","PC_WKGPOP","A",2011,62.975,""
"1919","EST","EMP","WOMEN","PC_WKGPOP","A",2012,64.725,""
"1920","EST","EMP","WOMEN","PC_WKGPOP","A",2013,65.7,""
"1921","EST","EMP","WOMEN","PC_WKGPOP","A",2014,66.325,""
"1922","EST","EMP","WOMEN","PC_WKGPOP","A",2015,68.475,""
"1923","EST","EMP","WOMEN","PC_WKGPOP","A",2016,68.6,""
"1924","ISR","EMP","MEN","PC_WKGPOP","A",1995,65.04195,""
"1925","ISR","EMP","MEN","PC_WKGPOP","A",1996,64.18484,""
"1926","ISR","EMP","MEN","PC_WKGPOP","A",1997,63.08815,""
"1927","ISR","EMP","MEN","PC_WKGPOP","A",1998,61.8531,""
"1928","ISR","EMP","MEN","PC_WKGPOP","A",1999,61.25905,""
"1929","ISR","EMP","MEN","PC_WKGPOP","A",2000,61.35086,""
"1930","ISR","EMP","MEN","PC_WKGPOP","A",2001,60.82014,""
"1931","ISR","EMP","MEN","PC_WKGPOP","A",2002,59.50874,""
"1932","ISR","EMP","MEN","PC_WKGPOP","A",2003,59.42385,""
"1933","ISR","EMP","MEN","PC_WKGPOP","A",2004,60.37016,""
"1934","ISR","EMP","MEN","PC_WKGPOP","A",2005,60.97253,""
"1935","ISR","EMP","MEN","PC_WKGPOP","A",2006,61.83796,""
"1936","ISR","EMP","MEN","PC_WKGPOP","A",2007,63.31179,""
"1937","ISR","EMP","MEN","PC_WKGPOP","A",2008,64.08463,""
"1938","ISR","EMP","MEN","PC_WKGPOP","A",2009,62.54852,""
"1939","ISR","EMP","MEN","PC_WKGPOP","A",2010,63.43218,""
"1940","ISR","EMP","MEN","PC_WKGPOP","A",2011,64.33627,"B"
"1941","ISR","EMP","MEN","PC_WKGPOP","A",2012,70.7,""
"1942","ISR","EMP","MEN","PC_WKGPOP","A",2013,71.20834,""
"1943","ISR","EMP","MEN","PC_WKGPOP","A",2014,71.525,""
"1944","ISR","EMP","MEN","PC_WKGPOP","A",2015,72.14167,""
"1945","ISR","EMP","MEN","PC_WKGPOP","A",2016,72.025,""
"1946","ISR","EMP","TOT","PC_WKGPOP","A",1995,56.51433,""
"1947","ISR","EMP","TOT","PC_WKGPOP","A",1996,56.36247,""
"1948","ISR","EMP","TOT","PC_WKGPOP","A",1997,55.70263,""
"1949","ISR","EMP","TOT","PC_WKGPOP","A",1998,55.23224,""
"1950","ISR","EMP","TOT","PC_WKGPOP","A",1999,55.46907,""
"1951","ISR","EMP","TOT","PC_WKGPOP","A",2000,56.07549,""
"1952","ISR","EMP","TOT","PC_WKGPOP","A",2001,55.56511,""
"1953","ISR","EMP","TOT","PC_WKGPOP","A",2002,54.80782,""
"1954","ISR","EMP","TOT","PC_WKGPOP","A",2003,54.97932,""
"1955","ISR","EMP","TOT","PC_WKGPOP","A",2004,55.6702,""
"1956","ISR","EMP","TOT","PC_WKGPOP","A",2005,56.70815,""
"1957","ISR","EMP","TOT","PC_WKGPOP","A",2006,57.55732,""
"1958","ISR","EMP","TOT","PC_WKGPOP","A",2007,58.94432,""
"1959","ISR","EMP","TOT","PC_WKGPOP","A",2008,59.82737,""
"1960","ISR","EMP","TOT","PC_WKGPOP","A",2009,59.21324,""
"1961","ISR","EMP","TOT","PC_WKGPOP","A",2010,60.1636,""
"1962","ISR","EMP","TOT","PC_WKGPOP","A",2011,60.87873,"B"
"1963","ISR","EMP","TOT","PC_WKGPOP","A",2012,66.5,""
"1964","ISR","EMP","TOT","PC_WKGPOP","A",2013,67.05833,""
"1965","ISR","EMP","TOT","PC_WKGPOP","A",2014,67.86667,""
"1966","ISR","EMP","TOT","PC_WKGPOP","A",2015,68.31667,""
"1967","ISR","EMP","TOT","PC_WKGPOP","A",2016,68.575,""
"1968","ISR","EMP","WOMEN","PC_WKGPOP","A",1995,48.09135,""
"1969","ISR","EMP","WOMEN","PC_WKGPOP","A",1996,48.63482,""
"1970","ISR","EMP","WOMEN","PC_WKGPOP","A",1997,48.39839,""
"1971","ISR","EMP","WOMEN","PC_WKGPOP","A",1998,48.74572,""
"1972","ISR","EMP","WOMEN","PC_WKGPOP","A",1999,49.79054,""
"1973","ISR","EMP","WOMEN","PC_WKGPOP","A",2000,50.90556,""
"1974","ISR","EMP","WOMEN","PC_WKGPOP","A",2001,50.4116,""
"1975","ISR","EMP","WOMEN","PC_WKGPOP","A",2002,50.19362,""
"1976","ISR","EMP","WOMEN","PC_WKGPOP","A",2003,50.61163,""
"1977","ISR","EMP","WOMEN","PC_WKGPOP","A",2004,51.04422,""
"1978","ISR","EMP","WOMEN","PC_WKGPOP","A",2005,52.51103,""
"1979","ISR","EMP","WOMEN","PC_WKGPOP","A",2006,53.34027,""
"1980","ISR","EMP","WOMEN","PC_WKGPOP","A",2007,54.63745,""
"1981","ISR","EMP","WOMEN","PC_WKGPOP","A",2008,55.63233,""
"1982","ISR","EMP","WOMEN","PC_WKGPOP","A",2009,55.9252,""
"1983","ISR","EMP","WOMEN","PC_WKGPOP","A",2010,56.93691,""
"1984","ISR","EMP","WOMEN","PC_WKGPOP","A",2011,57.46632,"B"
"1985","ISR","EMP","WOMEN","PC_WKGPOP","A",2012,62.35833,""
"1986","ISR","EMP","WOMEN","PC_WKGPOP","A",2013,63,""
"1987","ISR","EMP","WOMEN","PC_WKGPOP","A",2014,64.23333,""
"1988","ISR","EMP","WOMEN","PC_WKGPOP","A",2015,64.55833,""
"1989","ISR","EMP","WOMEN","PC_WKGPOP","A",2016,65.2,""
"1990","SVN","EMP","MEN","PC_WKGPOP","A",1999,66.55,""
"1991","SVN","EMP","MEN","PC_WKGPOP","A",2000,67.175,""
"1992","SVN","EMP","MEN","PC_WKGPOP","A",2001,68.65,""
"1993","SVN","EMP","MEN","PC_WKGPOP","A",2002,68.15,""
"1994","SVN","EMP","MEN","PC_WKGPOP","A",2003,67.375,""
"1995","SVN","EMP","MEN","PC_WKGPOP","A",2004,69.975,""
"1996","SVN","EMP","MEN","PC_WKGPOP","A",2005,70.4,""
"1997","SVN","EMP","MEN","PC_WKGPOP","A",2006,71.125,""
"1998","SVN","EMP","MEN","PC_WKGPOP","A",2007,72.7,""
"1999","SVN","EMP","MEN","PC_WKGPOP","A",2008,72.7,""
"2000","SVN","EMP","MEN","PC_WKGPOP","A",2009,71.025,""
"2001","SVN","EMP","MEN","PC_WKGPOP","A",2010,69.65,""
"2002","SVN","EMP","MEN","PC_WKGPOP","A",2011,67.7,""
"2003","SVN","EMP","MEN","PC_WKGPOP","A",2012,67.425,""
"2004","SVN","EMP","MEN","PC_WKGPOP","A",2013,67.075,""
"2005","SVN","EMP","MEN","PC_WKGPOP","A",2014,67.55,""
"2006","SVN","EMP","MEN","PC_WKGPOP","A",2015,69.2,""
"2007","SVN","EMP","MEN","PC_WKGPOP","A",2016,68.875,""
"2008","SVN","EMP","TOT","PC_WKGPOP","A",1999,62.2,""
"2009","SVN","EMP","TOT","PC_WKGPOP","A",2000,62.85,""
"2010","SVN","EMP","TOT","PC_WKGPOP","A",2001,63.8,""
"2011","SVN","EMP","TOT","PC_WKGPOP","A",2002,63.45,""
"2012","SVN","EMP","TOT","PC_WKGPOP","A",2003,62.575,""
"2013","SVN","EMP","TOT","PC_WKGPOP","A",2004,65.275,""
"2014","SVN","EMP","TOT","PC_WKGPOP","A",2005,65.95,""
"2015","SVN","EMP","TOT","PC_WKGPOP","A",2006,66.55,""
"2016","SVN","EMP","TOT","PC_WKGPOP","A",2007,67.75,""
"2017","SVN","EMP","TOT","PC_WKGPOP","A",2008,68.575,""
"2018","SVN","EMP","TOT","PC_WKGPOP","A",2009,67.525,""
"2019","SVN","EMP","TOT","PC_WKGPOP","A",2010,66.2,""
"2020","SVN","EMP","TOT","PC_WKGPOP","A",2011,64.4,""
"2021","SVN","EMP","TOT","PC_WKGPOP","A",2012,64.075,""
"2022","SVN","EMP","TOT","PC_WKGPOP","A",2013,63.275,""
"2023","SVN","EMP","TOT","PC_WKGPOP","A",2014,63.9,""
"2024","SVN","EMP","TOT","PC_WKGPOP","A",2015,65.225,""
"2025","SVN","EMP","TOT","PC_WKGPOP","A",2016,65.85,""
"2026","SVN","EMP","WOMEN","PC_WKGPOP","A",1999,57.7,""
"2027","SVN","EMP","WOMEN","PC_WKGPOP","A",2000,58.4,""
"2028","SVN","EMP","WOMEN","PC_WKGPOP","A",2001,58.825,""
"2029","SVN","EMP","WOMEN","PC_WKGPOP","A",2002,58.6,""
"2030","SVN","EMP","WOMEN","PC_WKGPOP","A",2003,57.65,""
"2031","SVN","EMP","WOMEN","PC_WKGPOP","A",2004,60.45,""
"2032","SVN","EMP","WOMEN","PC_WKGPOP","A",2005,61.35,""
"2033","SVN","EMP","WOMEN","PC_WKGPOP","A",2006,61.85,""
"2034","SVN","EMP","WOMEN","PC_WKGPOP","A",2007,62.6,""
"2035","SVN","EMP","WOMEN","PC_WKGPOP","A",2008,64.225,""
"2036","SVN","EMP","WOMEN","PC_WKGPOP","A",2009,63.85,""
"2037","SVN","EMP","WOMEN","PC_WKGPOP","A",2010,62.575,""
"2038","SVN","EMP","WOMEN","PC_WKGPOP","A",2011,60.9,""
"2039","SVN","EMP","WOMEN","PC_WKGPOP","A",2012,60.525,""
"2040","SVN","EMP","WOMEN","PC_WKGPOP","A",2013,59.2,""
"2041","SVN","EMP","WOMEN","PC_WKGPOP","A",2014,60,""
"2042","SVN","EMP","WOMEN","PC_WKGPOP","A",2015,61.025,""
"2043","SVN","EMP","WOMEN","PC_WKGPOP","A",2016,62.625,""
"2044","ZAF","EMP","MEN","PC_WKGPOP","A",2000,53.23164,""
"2045","ZAF","EMP","MEN","PC_WKGPOP","A",2001,50.73956,""
"2046","ZAF","EMP","MEN","PC_WKGPOP","A",2002,50.40207,""
"2047","ZAF","EMP","MEN","PC_WKGPOP","A",2003,49.02938,""
"2048","ZAF","EMP","MEN","PC_WKGPOP","A",2004,49.54383,""
"2049","ZAF","EMP","MEN","PC_WKGPOP","A",2005,51.38739,""
"2050","ZAF","EMP","MEN","PC_WKGPOP","A",2006,52.76407,""
"2051","ZAF","EMP","MEN","PC_WKGPOP","A",2007,52.21405,"B"
"2052","ZAF","EMP","MEN","PC_WKGPOP","A",2008,53.83393,""
"2053","ZAF","EMP","MEN","PC_WKGPOP","A",2009,50.81413,""
"2054","ZAF","EMP","MEN","PC_WKGPOP","A",2010,48.7239,""
"2055","ZAF","EMP","MEN","PC_WKGPOP","A",2011,48.5082,""
"2056","ZAF","EMP","MEN","PC_WKGPOP","A",2012,48.71193,""
"2057","ZAF","EMP","MEN","PC_WKGPOP","A",2013,48.72585,""
"2058","ZAF","EMP","MEN","PC_WKGPOP","A",2014,48.85346,""
"2059","ZAF","EMP","MEN","PC_WKGPOP","A",2015,49.87223,""
"2060","ZAF","EMP","MEN","PC_WKGPOP","A",2016,49.19887,""
"2061","ZAF","EMP","TOT","PC_WKGPOP","A",2000,45.67535,""
"2062","ZAF","EMP","TOT","PC_WKGPOP","A",2001,44.07782,""
"2063","ZAF","EMP","TOT","PC_WKGPOP","A",2002,42.83311,""
"2064","ZAF","EMP","TOT","PC_WKGPOP","A",2003,41.51175,""
"2065","ZAF","EMP","TOT","PC_WKGPOP","A",2004,41.58983,""
"2066","ZAF","EMP","TOT","PC_WKGPOP","A",2005,43.37444,""
"2067","ZAF","EMP","TOT","PC_WKGPOP","A",2006,44.89611,""
"2068","ZAF","EMP","TOT","PC_WKGPOP","A",2007,44.42795,"B"
"2069","ZAF","EMP","TOT","PC_WKGPOP","A",2008,45.91456,""
"2070","ZAF","EMP","TOT","PC_WKGPOP","A",2009,43.86818,""
"2071","ZAF","EMP","TOT","PC_WKGPOP","A",2010,41.83601,""
"2072","ZAF","EMP","TOT","PC_WKGPOP","A",2011,41.91941,""
"2073","ZAF","EMP","TOT","PC_WKGPOP","A",2012,42.2082,""
