"","LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"1746","SVN","WAGEGAP","TOT","PC_MENWAGE","A","2014",4.9962714392,NA
"1747","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2005",16.666666667,NA
"1748","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2006",18.604651163,NA
"1749","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2007",12.5,NA
"1750","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2008",22.222222222,NA
"1751","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2009",16.666666667,NA
"1752","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2010",11.627906977,NA
"1753","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2011",10,NA
"1754","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2012",13.555555556,NA
"1755","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2013",15.433403805,NA
"1756","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2014",18.3,NA
"1757","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2015",16.666666667,NA
"1758","MEX","WAGEGAP","TOT","PC_MENWAGE","A","2016",16.492248062,NA
"1759","LVA","WAGEGAP","TOT","PC_MENWAGE","A","2006",10.991957105,NA
"1760","LVA","WAGEGAP","TOT","PC_MENWAGE","A","2010",19.055649241,NA
"1761","LVA","WAGEGAP","TOT","PC_MENWAGE","A","2014",21.122994652,NA
"1762","LTU","WAGEGAP","TOT","PC_MENWAGE","A","2006",15.952380952,NA
"1763","LTU","WAGEGAP","TOT","PC_MENWAGE","A","2010",10.642570281,NA
"1764","LTU","WAGEGAP","TOT","PC_MENWAGE","A","2014",12.479740681,NA
"1765","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",49.897,NA
"1766","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",47.265,NA
"1767","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",48.468,NA
"1768","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",48.604,NA
"1769","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",46.53,NA
"1770","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",45.362,NA
"1771","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",44.058,NA
"1772","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",45.37,NA
"1773","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",46.318,NA
"1774","AUT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",46.972,NA
"1775","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",46.873,NA
"1776","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",45.037,NA
"1777","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",41.821,NA
"1778","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",35.683,NA
"1779","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",32.343,NA
"1780","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",30.243,NA
"1781","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",32.939,NA
"1782","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",34.088,NA
"1783","BEL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",34.638,NA
"1784","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",39.57,NA
"1785","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",41.076,NA
"1786","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",44.313,NA
"1787","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",46.347,NA
"1788","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",42.105,NA
"1789","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",42.857,NA
"1790","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",50.12,NA
"1791","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",38.889,NA
"1792","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",43.25,NA
"1793","CAN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",40.657,NA
"1794","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",30.815,NA
"1795","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",28.949,NA
"1796","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",29.356,NA
"1797","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",29.208,NA
"1798","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",29.655,NA
"1799","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",29.798,NA
"1800","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",31.073,NA
"1801","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",31.235,NA
"1802","CZE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",30.633,NA
"1803","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",12.368,NA
"1804","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",12.008,NA
"1805","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",17.159,NA
"1806","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",11.085,NA
"1807","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",16.109,NA
"1808","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",17.467,NA
"1809","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",22.241,NA
"1810","DNK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",23.142,NA
"1811","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",41.991,NA
"1812","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",39.52,NA
"1813","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",39.91,NA
"1814","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",36.902,NA
"1815","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",35.94,NA
"1816","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",33.25,NA
"1817","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",34.803,NA
"1818","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",34.581,NA
"1819","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",30.315,NA
"1820","FIN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",26.835,NA
"1821","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",31.851,NA
"1822","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",32.935,NA
"1823","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",36.227,NA
"1824","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",35.963,NA
"1825","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",31.633,NA
"1826","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",29.95,NA
"1827","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",30.464,NA
"1828","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",30.188,NA
"1829","FRA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",29.273,NA
"1830","DEU","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",44.655,NA
"1831","DEU","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",43.4,NA
"1832","DEU","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",40.483,NA
"1833","DEU","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",39.664,NA
"1834","DEU","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",39.006,NA
"1835","DEU","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",42.649,NA
"1836","DEU","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",42.973,NA
"1837","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",40.581,NA
"1838","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",39.759,NA
"1839","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",38.113,NA
"1840","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",42.147,NA
"1841","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",44.008,NA
"1842","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",46.311,NA
"1843","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",39.931,NA
"1844","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",36.729,NA
"1845","GRC","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",34.961,NA
"1846","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",26.686,NA
"1847","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",26.587,NA
"1848","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",23.905,NA
"1849","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",27.658,NA
"1850","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",32.132,NA
"1851","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",34.467,NA
"1852","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",32.554,NA
"1853","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",25.827,NA
"1854","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",21.619,NA
"1855","HUN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",17.974,NA
"1856","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",34.343,NA
"1857","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",28.282,NA
"1858","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",24.901,NA
"1859","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",20.501,NA
"1860","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",15.902,NA
"1861","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",11.352,NA
"1862","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",17.471,NA
"1863","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",24.547,NA
"1864","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",25.993,NA
"1865","ISL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",26.354,NA
"1866","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",28.569,NA
"1867","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",33.647,NA
"1868","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",29.999,NA
"1869","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",26.541,NA
"1870","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",19.366,NA
"1871","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",21.431,NA
"1872","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",23.747,NA
"1873","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",29.433,NA
"1874","IRL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",28.851,NA
"1875","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",48.015,NA
"1876","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",48.111,NA
"1877","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",46.708,NA
"1878","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",49.468,NA
"1879","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",52.62,NA
"1880","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",55.426,NA
"1881","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",55.891,NA
"1882","ITA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",54.779,NA
"1883","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",37.066,NA
"1884","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",42.774,NA
"1885","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",45.745,NA
"1886","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",44.476,NA
"1887","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",36.783,NA
"1888","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",25.906,NA
"1889","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",22.91,NA
"1890","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",16.379,NA
"1891","LUX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",13.307,NA
"1892","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",52.428,NA
"1893","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",50.231,NA
"1894","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",48.811,NA
"1895","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",47.554,NA
"1896","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",47.192,NA
"1897","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",46.61,NA
"1898","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",45.318,NA
"1899","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",44.466,NA
"1900","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",44.344,NA
"1901","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",44.772,NA
"1902","MEX","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2015",44.483,NA
"1903","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",38.56,NA
"1904","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",42.27,NA
"1905","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",44.169,NA
"1906","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",41.47,NA
"1907","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",35.053,NA
"1908","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",30.314,NA
"1909","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",27.786,NA
"1910","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",26.048,NA
"1911","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",22.07,NA
"1912","NLD","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",20.579,NA
"1913","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",35.45,NA
"1914","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",34,NA
"1915","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",36.16,NA
"1916","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",34.69,NA
"1917","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",35.247,NA
"1918","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",34.149,NA
"1919","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",31.664,NA
"1920","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",32.361,NA
"1921","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",32.612,NA
"1922","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",36.855,NA
"1923","NZL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2015",38.151,NA
"1924","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",30.879,NA
"1925","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",27.92,NA
"1926","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",26.36,NA
"1927","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",28.096,NA
"1928","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",28.104,NA
"1929","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",26.657,NA
"1930","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",25.351,NA
"1931","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",18.677,NA
"1932","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",18.541,NA
"1933","NOR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",14.857,NA
"1934","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",54.655,NA
"1935","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",53.15,NA
"1936","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",56.828,NA
"1937","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",58.066,NA
"1938","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",61.635,NA
"1939","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",61.632,NA
"1940","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",61.928,NA
"1941","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",61.234,NA
"1942","POL","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",60.521,NA
"1943","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",62.25,NA
"1944","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",60.922,NA
"1945","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",60.392,NA
"1946","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",58.39,NA
"1947","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",59.245,NA
"1948","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",58.696,NA
"1949","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",54.437,NA
"1950","PRT","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",50.676,NA
"1951","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",19.87,NA
"1952","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",23.739,NA
"1953","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",26.853,NA
"1954","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",29.885,NA
"1955","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",31.579,NA
"1956","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",30.928,NA
"1957","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",32.207,NA
"1958","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",32.337,NA
"1959","SVK","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",34.184,NA
"1960","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",38.984,NA
"1961","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",37.543,NA
"1962","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",36.206,NA
"1963","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",31.654,NA
"1964","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",29.971,NA
"1965","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",24.738,NA
"1966","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",23.489,NA
"1967","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",23.035,NA
"1968","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",24.9,NA
"1969","ESP","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",26.44,NA
"1970","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",18.081,NA
"1971","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",19.746,NA
"1972","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",12.053,NA
"1973","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",9.975,NA
"1974","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",15.59,NA
"1975","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",17.998,NA
"1976","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",17.935,NA
"1977","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",12.707,NA
"1978","SWE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",13.117,NA
"1979","CHE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",58.173,NA
"1980","CHE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",56.092,NA
"1981","CHE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",51.422,NA
"1982","CHE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",50.67,NA
"1983","CHE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",49.35,NA
"1984","CHE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",50.092,NA
"1985","CHE","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",47.743,NA
"1986","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",44.92,NA
"1987","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",43.584,NA
"1988","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",39.929,NA
"1989","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",38.441,NA
"1990","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",38.215,NA
"1991","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",40.421,NA
"1992","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",39.6,NA
"1993","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",36.377,NA
"1994","GBR","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",33.745,NA
"1995","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",63.912,NA
"1996","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",63.742,NA
"1997","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",63.267,NA
"1998","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",62.381,NA
"1999","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",61.301,NA
"2000","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",59.985,NA
"2001","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",59.321,NA
"2002","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",58.962,NA
"2003","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",58.478,NA
"2004","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",57.854,NA
"2005","USA","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2015",57.244,NA
"2006","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2005",29.832,NA
"2007","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2006",29.044,NA
"2008","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2007",28.612,NA
"2009","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2008",27.706,NA
"2010","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2009",29.537,NA
"2011","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2010",32.83,NA
"2012","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2011",33.933,NA
"2013","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2012",31.093,NA
"2014","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2013",31,NA
"2015","SVN","WAGEGAP","SELFEMPLOYED","PC_MENWAGE","A","2014",30.732,NA
"2016","COL","WAGEGAP","TOT","PC_MENWAGE","A","2007",1.3393170184,NA
"2017","COL","WAGEGAP","TOT","PC_MENWAGE","A","2008",1.7396907216,NA
"2018","COL","WAGEGAP","TOT","PC_MENWAGE","A","2009",3.3846751713,NA
"2019","COL","WAGEGAP","TOT","PC_MENWAGE","A","2010",6.4305555555,NA
"2020","COL","WAGEGAP","TOT","PC_MENWAGE","A","2011",3.5348084188,NA
"2021","COL","WAGEGAP","TOT","PC_MENWAGE","A","2012",8.1979467756,NA
"2022","COL","WAGEGAP","TOT","PC_MENWAGE","A","2013",7.1428571429,NA
"2023","COL","WAGEGAP","TOT","PC_MENWAGE","A","2014",9.6,NA
"2024","COL","WAGEGAP","TOT","PC_MENWAGE","A","2015",11.141715728,NA
"2025","CRI","WAGEGAP","TOT","PC_MENWAGE","A","2010",0,NA
"2026","CRI","WAGEGAP","TOT","PC_MENWAGE","A","2011",4.6306818182,NA
"2027","CRI","WAGEGAP","TOT","PC_MENWAGE","A","2012",0.5524861879,NA
"2028","CRI","WAGEGAP","TOT","PC_MENWAGE","A","2013",0,NA
"2029","CRI","WAGEGAP","TOT","PC_MENWAGE","A","2014",5.1497005988,NA
"2030","CRI","WAGEGAP","TOT","PC_MENWAGE","A","2015",3.7037037037,NA
"2031","EU28","WAGEGAP","TOT","PC_MENWAGE","A","2006",20.285714286,NA
"2032","EU28","WAGEGAP","TOT","PC_MENWAGE","A","2010",18.909090909,NA
"2033","EU28","WAGEGAP","TOT","PC_MENWAGE","A","2014",19.126566923,NA
